Temperature,Humidity,Light,CO2,HumidityRatio,class
20.6,27.79,0.0,498.0,0.0041681094435592,1
20.6333333333333,27.0966666666667,0.0,497.0,0.0040718535231912,1
20.6,26.84,0.0,498.0,0.0040247008234401,1
20.6,26.8966666666667,0.0,500.0,0.0040332531795368,1
20.6,27.195,0.0,497.0,0.00407828267276,1
20.6,27.745,0.0,499.0,0.0041613149212492,1
20.6,27.5666666666667,0.0,499.333333333333,0.0041343899309881,1
20.55,27.495,0.0,498.5,0.0041107909282449,1
20.55,27.445,0.0,502.5,0.0041032660885155,1
20.6,26.895,0.0,501.0,0.0040330016363163,1
20.55,27.55,0.0,499.0,0.0041190684608606,1
20.6,27.245,0.0,504.5,0.0040858301490159,1
20.6,27.4966666666667,0.0,508.0,0.0041238218760499,1
20.5666666666667,27.0933333333333,0.0,501.333333333333,0.0040545393975618,1
20.55,26.995,0.0,502.5,0.0040355506693481,1
20.6,27.04,0.0,502.0,0.0040548866527422,1
20.6,27.04,0.0,504.666666666667,0.0040548866527422,1
20.6,27.245,0.0,506.5,0.0040858301490159,1
20.6,26.65,0.0,508.0,0.0039960269816793,1
20.55,26.85,0.0,505.5,0.0040137343766445,1
20.6,26.8,0.0,502.333333333333,0.0040186640068816,1
20.6,27.1666666666667,0.0,500.0,0.0040740058503221,1
20.6,26.89,0.0,498.0,0.0040322470078677,1
20.55,27.39,0.0,503.0,0.0040949889737186,1
20.6,26.9966666666667,0.0,502.333333333333,0.0040483461426972,1
20.6,27.3633333333333,0.0,500.333333333333,0.0041036932344658,1
20.6,26.7,0.0,499.0,0.0040035724748419,1
20.6,26.4966666666667,0.0,507.666666666667,0.0039728886035084,1
20.6,27.0,0.0,504.0,0.0040488492540026,1
20.6,26.89,0.0,505.0,0.0040322470078677,1
20.6,26.5,0.0,505.0,0.0039733915935412,1
20.55,26.795,0.0,506.5,0.0040054596288896,1
20.6,26.7633333333333,0.0,506.0,0.0040131303606467,1
20.6,26.5,0.0,505.0,0.0039733915935412,1
20.6,27.15,0.0,504.0,0.0040714900997122,1
20.6,26.85,0.0,509.0,0.0040262100457718,1
20.6,26.7933333333333,0.0,505.666666666667,0.0040176578821078,1
20.6,27.145,0.0,508.0,0.0040707353784717,1
20.6,27.2,0.0,506.0,0.0040790374121969,1
20.5666666666667,27.1566666666667,0.0,499.0,0.0040640792099242,1
20.575,27.0425,0.0,504.666666666667,0.0040489765544191,1
20.6,26.84,0.0,508.666666666667,0.0040247008234401,1
20.6,26.6,0.0,510.5,0.0039884816704127,1
20.6,26.65,0.0,506.0,0.0039960269816793,1
20.55,26.79,0.0,504.0,0.0040047073899409,1
20.6,26.545,0.0,506.0,0.0039801820381014,1
20.6,26.395,0.0,507.0,0.0039575477958027,1
20.6,26.8,0.0,508.5,0.0040186640068816,1
20.6,26.73,0.0,510.333333333333,0.0040080998580523,1
20.6,26.89,0.0,508.0,0.0040322470078677,1
20.6,26.65,0.0,502.0,0.0039960269816793,1
20.6,26.5675,0.0,511.0,0.003983577315628,1
20.6,27.0,0.0,514.0,0.0040488492540026,1
20.6,27.245,0.0,508.0,0.0040858301490159,1
20.6,26.59,0.0,506.5,0.0039869726299863,1
20.6,26.89,0.0,508.0,0.0040322470078677,1
20.6,26.6,0.0,510.333333333333,0.0039884816704127,1
20.6,26.2,0.0,507.0,0.0039281257277475,1
20.6,26.15,0.0,511.5,0.0039205820532491,1
20.6,26.79,0.0,512.0,0.0040171548209336,1
20.6,26.77,0.0,515.25,0.0040141364708675,1
20.6,26.245,0.0,514.0,0.0039349151902663,1
20.6,26.7,0.0,513.0,0.0040035724748419,1
20.6666666666667,26.26,0.0,516.0,0.00395349447018,1
20.65,26.35,0.0,516.0,0.0039630317850545,1
20.7,26.7,0.0,510.0,0.0040284847074963,1
20.7,26.7,0.0,510.0,0.0040284847074963,1
20.65,26.245,0.0,510.5,0.0039471396038033,1
20.6,27.0,0.0,516.0,0.0040488492540026,1
20.6,26.295,0.0,520.0,0.0039424592102602,1
20.6,26.545,0.0,518.666666666667,0.0039801820381014,1
20.6,26.0,0.0,516.5,0.0038979521207095,1
20.6,26.0,0.0,518.0,0.0038979521207095,1
20.65,26.0,0.0,516.5,0.003910060985516,1
20.6,26.2,0.0,511.0,0.0039281257277475,1
20.65,26.445,0.0,509.5,0.0039774111206015,1
20.6666666666667,26.3,0.0,521.0,0.0039595548841917,1
20.65,26.245,0.0,513.333333333333,0.0039471396038033,1
20.6,26.195,0.0,518.0,0.0039273713521151,1
20.6,26.495,0.0,521.0,0.0039726371087951,1
20.6,26.3,0.0,516.5,0.0039432136222612,1
20.6,26.0966666666667,0.0,514.0,0.0039125356675348,1
20.6,26.1,0.0,518.0,0.0039130385605811,1
20.6,27.0,0.0,517.0,0.0040488492540026,1
20.6,26.2933333333333,0.0,519.0,0.0039422077399973,1
20.6,26.55,0.0,521.5,0.0039809365410355,1
20.6,26.56,0.0,525.666666666667,0.0039824455523601,1
20.6,26.1,0.0,524.0,0.0039130385605811,1
20.6,25.7,0.0,522.0,0.0038526971643374,1
20.6,25.79,0.0,523.0,0.0038662729640896,1
20.6,26.245,0.0,521.5,0.0039349151902663,1
20.6,26.145,0.0,524.5,0.0039198276958001,1
20.6,26.39,0.0,526.0,0.003956793349249,1
20.6,26.2,0.0,526.0,0.0039281257277475,1
20.6,26.15,0.0,524.5,0.0039205820532491,1
20.6,26.3,0.0,527.75,0.0039432136222612,1
20.6,25.945,0.0,528.0,0.0038896548887704,1
20.7,26.0,0.0,522.0,0.0039222030128274,1
20.6,25.945,0.0,526.5,0.0038896548887704,1
20.6,25.8,0.0,532.0,0.0038677814226402,1
20.6,26.295,0.0,534.5,0.0039424592102602,1
20.6,26.09,0.0,531.0,0.0039115298838665,1
20.6,25.85,0.0,535.0,0.0038753238244647,1
20.55,25.6,0.0,533.5,0.0038257259226632,1
20.6,26.1,0.0,533.0,0.0039130385605811,1
20.6,26.045,0.0,530.0,0.0039047409286523,1
20.6,25.6633333333333,0.0,532.0,0.0038471664518042,1
20.6,25.7633333333333,0.0,532.666666666667,0.0038622504435033,1
20.6,25.6,0.0,534.5,0.003837613633119,1
20.7,25.7,0.0,537.0,0.0038766647614018,1
20.7,25.8666666666667,0.0,539.0,0.0039019629718933,1
20.6666666666667,25.8333333333333,0.0,543.0,0.0038888573551663,1
20.6,26.1666666666667,0.0,542.666666666667,0.0039230965912115,1
20.7,26.5,0.0,542.0,0.0039981148262085,1
20.6,25.995,0.0,535.5,0.0038971978178064,1
20.6,26.0633333333333,0.0,539.333333333333,0.0039075067815173,1
20.6,26.29,0.0,540.0,0.0039417048000777,1
20.6,25.745,0.0,540.0,0.0038594849905938,1
20.6,25.8633333333333,0.0,541.666666666667,0.0038773351623201,1
20.6,25.495,0.0,543.0,0.0038217767078069,1
20.6,25.75,0.0,545.5,0.0038602392026,1
20.6,25.895,0.0,544.5,0.0038821121415377,1
20.6,25.79,0.0,543.0,0.0038662729640896,1
20.6,25.825,0.0,545.0,0.003871552600829,1
20.6,26.445,0.0,546.0,0.0039650923613643,1
20.6,25.95,0.0,541.5,0.0038904091734928,1
20.6,25.6,0.0,536.0,0.003837613633119,1
20.55,25.445,0.0,536.5,0.0038024207437894,1
20.5,25.5,0.0,549.0,0.0037988817754234,1
20.5,26.045,0.0,551.5,0.0038805801077796,1
20.5,25.895,0.0,551.5,0.0038580922007233,1
20.55,25.645,0.0,557.0,0.003832492267462,1
20.5,25.445,0.0,554.5,0.0037906381744031,1
20.5,25.29,0.0,552.0,0.0037674073763374,1
20.6,25.6,0.0,549.0,0.003837613633119,1
20.55,25.1,0.0,544.0,0.0037505541570583,1
20.6,25.445,0.0,544.5,0.0038142355965083,1
20.6,25.2,0.0,549.0,0.0037772867780388,1
20.6,25.29,0.0,547.5,0.0037908593063959,1
20.6,25.5966666666667,0.0,548.333333333333,0.0038371108612665,1
20.6,25.89,0.0,549.0,0.0038813578768134,1
20.6,25.245,0.0,549.0,0.0037840729686242,1
20.6,25.1,0.0,558.0,0.0037622068814542,1
20.6,25.3966666666667,0.0,555.0,0.0038069460283381,1
20.6,25.85,0.0,555.5,0.0038753238244647,1
20.6,25.445,0.0,546.5,0.0038142355965083,1
20.7,26.1,0.0,544.0,0.0039373839025936,1
20.6,25.84,0.0,546.5,0.0038738153295567,1
20.5,25.79,0.0,548.0,0.0038423516272692,1
20.6,25.56,0.0,550.0,0.0038315804242036,1
20.6,25.495,0.0,552.333333333333,0.0038217767078069,1
20.6,25.195,0.0,552.0,0.0037765327659479,1
20.6,25.395,0.0,549.5,0.0038066946669473,1
20.6,25.495,0.0,549.5,0.0038217767078069,1
20.6,25.195,0.0,553.0,0.0037765327659479,1
20.5666666666667,25.4633333333333,0.0,554.0,0.0038091147429366,1
20.6,25.35,0.0,551.5,0.0037999079857226,1
20.6,25.2725,0.0,553.5,0.0037882201575502,1
20.6,25.3933333333333,0.0,552.333333333333,0.0038064433057584,1
20.6,25.5666666666667,0.0,549.0,0.0038325859509448,1
20.6,25.0,0.0,550.0,0.0037471277116388,1
20.6,25.2966666666667,0.0,549.333333333333,0.0037918647022876,1
20.6,25.245,0.0,547.5,0.0037840729686242,1
20.6,25.245,0.0,545.5,0.0037840729686242,1
20.6,25.5,0.0,543.666666666667,0.0038225308289325,1
20.6,25.53,0.0,551.0,0.0038270555938533,1
20.6,25.195,0.0,552.5,0.0037765327659479,1
20.6,25.195,0.0,554.5,0.0037765327659479,1
20.6,25.14,0.0,553.0,0.0037682387528728,1
20.6,25.1,0.0,555.0,0.0037622068814542,1
20.6,25.29,0.0,555.0,0.0037908593063959,1
20.6,24.945,0.0,560.0,0.0037388344780066,1
20.6,25.2666666666667,0.0,553.0,0.003787340446215,1
20.6,25.1,0.0,553.333333333333,0.0037622068814542,1
20.6,25.395,0.0,554.5,0.0038066946669473,1
20.575,25.1475,0.0,558.0,0.0037635282283739,1
20.6,24.89,0.0,555.0,0.0037305414641974,1
20.6,25.05,0.0,556.0,0.0037546672057036,1
20.6,25.695,0.0,552.0,0.0038519429705087,1
20.6,25.05,0.0,557.0,0.0037546672057036,1
20.5,25.29,0.0,555.0,0.0037674073763374,1
20.6,25.745,0.0,561.5,0.0038594849905938,1
20.6,25.445,0.0,561.5,0.0038142355965083,1
20.6,25.05,0.0,563.0,0.0037546672057036,1
20.6,25.03,0.0,559.666666666667,0.0037516513862758,1
20.6,25.6,0.0,555.0,0.003837613633119,1
20.6,25.2,0.0,555.0,0.0037772867780388,1
20.6,25.4,0.0,557.0,0.0038074487517254,1
20.6,25.195,0.0,551.5,0.0037765327659479,1
20.6,25.39,0.0,546.5,0.0038059405839865,1
20.6,25.55,0.0,553.5,0.0038300721401501,1
20.55,25.395,0.0,550.0,0.0037949033144126,1
20.6,24.79,0.0,546.0,0.0037154638204261,1
20.6,25.05,0.0,553.5,0.0037546672057036,1
20.6,24.745,0.0,554.0,0.0037086791177874,1
20.6,25.395,0.0,550.0,0.0038066946669473,1
20.6,26.1,0.0,552.0,0.0039130385605811,1
20.6,25.09,0.0,546.0,0.0037606989317689,1
20.6,24.65,0.0,554.0,0.003694356339833,1
20.6,24.6,0.0,561.0,0.0036868182990174,1
20.6,24.745,0.0,559.0,0.0037086791177874,1
20.6,24.545,0.0,559.0,0.0036785266638987,1
20.7,25.0,0.0,552.0,0.0037704346054599,1
20.6,24.995,0.0,552.0,0.0037463737722247,1
20.6,24.63,0.0,555.666666666667,0.0036913411017111,1
20.6,24.6,0.0,556.0,0.0036868182990174,1
20.6,24.895,0.0,559.0,0.0037312953654603,1
20.6,25.395,0.0,557.5,0.0038066946669473,1
20.6,24.9266666666667,0.0,560.666666666667,0.0037360701156458,1
20.6,25.0,0.0,561.0,0.0037471277116388,1
20.6,24.84,0.0,564.5,0.0037230025514827,1
20.625,24.6725,0.0,575.75,0.0037034862202853,1
20.6,24.6,0.0,579.0,0.0036868182990174,1
20.6,24.39,0.0,579.0,0.0036551605108782,1
20.6333333333333,24.6633333333333,0.0,573.666666666667,0.0037040156517456,1
20.6,25.29,0.0,579.0,0.0037908593063959,1
20.6,25.33,0.0,579.666666666667,0.0037968917302049,1
20.6,24.795,0.0,576.0,0.0037162176853573,1
20.6,24.945,0.0,579.0,0.0037388344780066,1
20.7,24.55,0.0,579.0,0.003702162831225,1
20.7,24.6,0.0,575.0,0.003709747848257,1
20.6,24.495,0.0,570.0,0.0036709890044915,1
20.6,24.39,0.0,578.0,0.0036551605108782,1
20.6,24.495,0.0,579.0,0.0036709890044915,1
20.6,24.995,0.0,576.5,0.0037463737722247,1
20.6,24.945,0.0,573.5,0.0037388344780066,1
20.6,24.59,0.0,574.5,0.0036853107126497,1
20.6,24.2,0.0,579.0,0.0036265205104997,1
20.6,24.5566666666667,0.0,579.333333333333,0.0036802854772265,1
20.6,25.29,0.0,582.0,0.0037908593063959,1
20.6,24.6,0.0,587.0,0.0036868182990174,1
20.6,25.15,0.0,598.0,0.0037697467388971,1
20.6,24.6633333333333,0.0,604.666666666667,0.003696366514726,1
20.6,24.6,0.0,610.0,0.0036868182990174,1
20.6,24.5233333333333,0.0,609.333333333333,0.0036752603225238,1
20.6,24.2,0.0,610.0,0.0036265205104997,1
20.6,24.34,0.0,610.0,0.0036476234144493,1
20.6,24.445,0.0,613.0,0.0036634515266971,1
20.6,24.245,0.0,616.0,0.0036333034315164,1
20.625,24.595,0.0,662.25,0.0036917839709961,1
20.65,24.245,0.0,700.5,0.0036445853863553,1
20.6333333333333,24.2666666666667,0.0,955.666666666667,0.0036440940088888,1
20.7,24.29,0.0,965.0,0.0036627237068608,1
20.6,24.55,0.0,740.0,0.0036792804398284,1
20.7,24.395,0.0,626.5,0.0036786504470352,1
20.7,24.395,0.0,592.5,0.0036786504470352,1
20.7,24.1,0.0,588.0,0.0036339059523141,1
20.7,24.3966666666667,0.0,586.666666666667,0.0036789032589723,1
20.7,24.495,0.0,594.0,0.0036938195248858,1
20.7,24.6,0.0,591.0,0.003709747848257,1
20.6,24.445,0.0,596.5,0.0036634515266971,1
20.6,24.34,0.0,607.0,0.0036476234144493,1
20.6,24.195,0.0,609.5,0.0036257668616877,1
20.6,24.5266666666667,0.0,599.333333333333,0.0036757628343617,1
20.6333333333333,24.8633333333333,0.0,599.0,0.0037342325976096,1
20.65,24.145,0.0,602.0,0.003629465352943,1
20.65,24.05,0.0,600.5,0.0036151019981038,1
20.65,24.645,0.0,593.0,0.0037050728290434,1
20.7,24.15,0.0,586.5,0.0036414893145509,1
20.7,24.84,0.0,587.5,0.0037461584900108,1
20.6,24.045,0.0,584.0,0.0036031582416161,1
20.6,24.6,0.0,593.0,0.0036868182990174,1
20.6,24.42,0.0,578.25,0.0036596828559026,1
20.6,24.35,0.0,582.5,0.0036491308192075,1
20.6,24.8,0.0,584.0,0.003716971552105,1
20.6,24.83,0.0,571.666666666667,0.0037214947907389,1
20.6,24.6,0.0,570.0,0.0036868182990174,1
20.6,24.34,0.0,577.0,0.0036476234144493,1
20.6,24.9,0.0,573.0,0.0037320492685399,1
20.6,24.6,0.0,572.0,0.0036868182990174,1
20.6,24.245,0.0,568.5,0.0036333034315164,1
20.6,24.45,0.0,568.5,0.0036642052663041,1
20.6,24.795,0.0,564.5,0.0037162176853573,1
20.6,24.195,0.0,567.5,0.0036257668616877,1
20.6,24.2,0.0,569.0,0.0036265205104997,1
20.6,24.1633333333333,0.0,564.666666666667,0.0036209937947104,1
20.6,23.84,0.0,568.5,0.003572262436665,1
20.6,23.89,0.0,566.0,0.0035797977174642,1
20.6,24.4966666666667,0.0,562.0,0.003671240256879,1
20.65,24.445,0.0,558.5,0.0036748276457855,1
20.6,24.295,0.0,559.0,0.0036408401829251,1
20.6,24.3,0.0,560.5,0.0036415938680532,1
20.6,24.79,0.0,555.0,0.0037154638204261,1
20.6,24.245,0.0,556.0,0.0036333034315164,1
20.6,24.495,0.0,559.0,0.0036709890044915,1
20.6,23.895,0.0,558.0,0.0035805512555284,1
20.65,23.79,0.0,557.0,0.0035757951360726,1
20.6,23.745,0.0,561.0,0.0035579459032475,1
20.7,23.7,0.0,557.0,0.0035732456718361,1
20.7,23.7,0.0,558.0,0.0035732456718361,1
20.6,24.35,0.0,548.0,0.0036491308192075,1
20.6,23.945,0.0,558.0,0.0035880867360148,1
20.6,24.045,0.0,552.5,0.0036031582416161,1
20.6,23.9975,0.0,554.25,0.0035959991859087,1
20.6,23.6,0.0,556.0,0.003536095615567,1
20.6,24.0,0.0,556.0,0.0035963759742295,1
20.65,24.25,0.0,550.0,0.0036453414072103,1
20.6,24.39,0.0,547.0,0.0036551605108782,1
20.6,24.245,0.0,551.0,0.0036333034315164,1
20.6,24.16,0.0,553.333333333333,0.0036204913708442,1
20.6,23.995,0.0,553.5,0.0035956223980418,1
20.6,23.89,0.0,554.0,0.0035797977174642,1
20.6,23.7,0.0,556.5,0.0035511646161291,1
20.6,23.9333333333333,0.0,560.333333333333,0.003586328440997,1
20.6,23.7,0.0,556.0,0.0035511646161291,1
20.6,23.8,0.0,560.5,0.0035662343427252,1
20.6,23.9,0.0,558.0,0.0035813047954079,1
20.6,23.745,0.0,556.5,0.0035579459032475,1
20.6,23.89,0.0,560.0,0.0035797977174642,1
20.6,24.39,0.0,557.0,0.0036551605108782,1
20.6,23.7,0.0,555.0,0.0035511646161291,1
20.6,23.55,0.0,565.0,0.0035285613875323,1
20.6,23.995,0.0,559.5,0.0035956223980418,1
20.6,24.79,0.0,556.0,0.0037154638204261,1
20.6,23.65,0.0,556.5,0.0035436300250971,1
20.6,24.1966666666667,0.0,558.0,0.0036260180777566,1
20.6,24.2,0.0,560.0,0.0036265205104997,1
20.6,24.35,0.0,566.0,0.0036491308192075,1
20.6,23.995,0.0,559.0,0.0035956223980418,1
20.6,24.045,0.0,560.333333333333,0.0036031582416161,1
20.6,23.795,0.0,560.0,0.0035654808391513,1
20.6,23.5,0.0,559.0,0.0035210273409865,1
20.55,23.39,0.0,559.5,0.0034936031537838,1
20.6,23.545,0.0,560.0,0.0035278079747108,1
20.6,23.945,0.0,563.5,0.0035880867360148,1
20.55,24.4,0.0,563.5,0.0036453440186987,1
20.5333333333333,24.03,0.0,561.0,0.0035860372611959,1
20.55,24.195,0.0,561.5,0.0036145391754662,1
20.6,23.945,0.0,556.5,0.0035880867360148,1
20.55,24.245,0.0,563.5,0.0036220522721537,1
20.575,23.6225,0.0,560.25,0.003534002834107,1
20.6,23.6,0.0,556.0,0.003536095615567,1
20.5,23.39,0.0,557.5,0.0034827828437622,1
20.5,23.65,0.0,561.0,0.0035217161718524,1
20.55,24.045,0.0,566.5,0.0035920009680622,1
20.55,23.85,0.0,566.0,0.0035627037260684,1
20.5,23.795,0.0,565.0,0.0035434310947659,1
20.5,24.6,0.0,569.0,0.0036640137811265,1
20.5,23.995,0.0,569.0,0.0035733851866254,1
20.5,23.55,0.0,567.5,0.0035067412413192,1
20.6,23.945,0.0,571.0,0.0035880867360148,1
20.5333333333333,23.6966666666667,0.0,568.333333333333,0.0035360105787096,1
20.55,23.945,0.0,578.5,0.0035769763986099,1
20.5333333333333,23.7966666666667,0.0,581.666666666667,0.0035510177433263,1
20.5,24.1266666666667,0.0,580.0,0.0035931065297463,1
20.5,23.5,0.0,581.0,0.0034992540449231,1
20.5,23.8666666666667,0.0,582.666666666667,0.0035541643145584,1
20.5,23.6,0.0,583.5,0.0035142286169601,1
20.5,23.34,0.0,586.0,0.0034752962209067,1
20.5,23.745,0.0,585.0,0.0035359430200083,1
20.5,23.945,0.0,577.0,0.0035658963947233,1
20.55,23.65,0.0,577.5,0.0035326581230987,1
20.5,23.7666666666667,0.0,580.666666666667,0.0035391878303925,1
20.5,24.6,0.0,585.0,0.0036640137811265,1
20.55,23.795,0.0,577.5,0.0035544408975272,1
20.5,23.29,0.0,583.0,0.003467809777269,1
20.5,23.65,0.0,583.0,0.0035217161718524,1
20.5,24.0333333333333,0.0,587.25,0.0035791267151775,1
20.5,23.95,0.0,587.0,0.0035666452658451,1
20.5,23.5,0.0,586.0,0.0034992540449231,1
20.5,23.59,0.0,584.5,0.003512731127492,1
20.5,23.79,0.0,587.0,0.0035426822792228,1
20.5,23.64,0.0,581.0,0.0035202186465335,1
20.5,23.6966666666667,0.0,580.333333333333,0.0035287047181488,1
20.5,23.5933333333333,0.0,581.5,0.0035132302898514,1
20.5,23.6,0.0,575.5,0.0035142286169601,1
20.5,23.96,0.0,568.666666666667,0.0035681430134676,1
20.5,23.945,0.0,574.0,0.0035658963947233,1
20.5,23.545,0.0,579.0,0.0035059925136136,1
20.55,23.64,0.0,578.5,0.0035311559187118,1
20.5,23.44,0.0,581.0,0.0034902696458421,1
20.5,23.7,0.0,581.5,0.0035292039060025,1
20.5,23.39,0.0,587.0,0.0034827828437622,1
20.5,23.59,0.0,584.0,0.003512731127492,1
20.5,23.1633333333333,0.0,588.0,0.0034488449221097,1
20.5,23.7,0.0,588.0,0.0035292039060025,1
20.5,23.9,0.0,587.0,0.0035591566353095,1
20.5,23.35,0.0,588.0,0.0034767935311402,1
20.5,23.2,0.0,588.0,0.0034543346303298,1
20.5,23.05,0.0,587.5,0.0034318773423182,1
20.5,23.0666666666667,0.0,586.5,0.0034343725169027,1
20.5333333333333,23.1966666666667,0.0,576.5,0.0034609855551278,1
20.5,23.34,0.0,576.5,0.0034752962209067,1
20.5,23.09,0.0,580.0,0.0034378657947685,1
20.5,23.14,0.0,584.5,0.003445351521599,1
20.5,23.0666666666667,0.0,585.333333333333,0.0034343725169027,1
20.5,22.89,0.0,584.0,0.0034079246792395,1
20.5,23.3,0.0,582.5,0.0034693070516594,1
20.5,23.295,0.0,585.0,0.0034685584135682,1
20.5,23.695,0.0,586.333333333333,0.0035284551245207,1
20.5,23.35,0.0,587.0,0.0034767935311402,1
20.5,22.945,0.0,594.5,0.0034161582002323,1
20.445,22.945,0.0,594.0,0.0034045182512368,1
20.5,23.445,0.0,596.5,0.0034910183359077,1
20.5,23.1966666666667,0.0,599.0,0.0034538355619639,1
20.5,23.5,0.0,604.0,0.0034992540449231,1
20.5,22.79,0.0,598.0,0.0033929551964605,1
20.5,22.8933333333333,0.0,600.333333333333,0.0034084236743406,1
20.5,22.7,0.0,609.0,0.0033794832746441,1
20.5,22.79,0.0,614.666666666667,0.0033929551964605,1
20.5,22.7,0.0,616.0,0.0033794832746441,1
20.5,22.7,0.0,610.0,0.0033794832746441,1
20.5,22.7,0.0,607.0,0.0033794832746441,1
20.5,22.6,0.0,607.5,0.0033645151533392,1
20.5,22.6,0.0,608.0,0.0033645151533392,1
20.5,22.6,0.0,603.0,0.0033645151533392,1
20.6,22.7,0.0,602.5,0.0034005072733843,1
20.5,22.7,0.0,596.0,0.0033794832746441,1
20.5,22.55,0.0,602.5,0.003357031361374,1
20.55,22.65,0.0,612.0,0.0033824733903151,1
20.5,22.6,0.0,609.0,0.0033645151533392,1
20.6,22.6,0.0,604.0,0.0033854455302777,1
20.6,22.5,0.0,606.0,0.0033703845126282,1
20.5,22.55,0.0,608.0,0.003357031361374,1
20.6,22.5,0.0,611.5,0.0033703845126282,1
20.6,22.6,0.0,612.0,0.0033854455302777,1
20.6,22.5,0.0,615.0,0.0033703845126282,1
20.6,22.55,0.0,621.5,0.0033779149307741,1
20.6,22.6,0.0,626.5,0.0033854455302777,1
20.6,22.55,0.0,626.0,0.0033779149307741,1
20.6,22.445,0.0,630.0,0.0033621012621282,1
20.6,22.5,0.0,630.5,0.0033703845126282,1
20.6,22.5,0.0,628.0,0.0033703845126282,1
20.6,22.495,0.0,627.666666666667,0.0033696314807881,1
20.6,22.445,0.0,629.5,0.0033621012621282,1
20.6,22.495,0.0,634.0,0.0033696314807881,1
20.6,22.39,0.0,627.5,0.0033538182310543,1
20.6,22.495,0.0,632.0,0.0033696314807881,1
20.6,22.6,0.0,630.0,0.0033854455302777,1
20.6,22.445,0.0,636.0,0.0033621012621282,1
20.6,22.65,0.0,631.5,0.0033929763111455,1
20.6,22.6,0.0,634.0,0.0033854455302777,1
20.6,22.5333333333333,0.0,635.0,0.0033754047712416,1
20.6,22.6,0.0,643.0,0.0033854455302777,1
20.5666666666667,22.6333333333333,0.0,642.666666666667,0.0033834661070346,1
20.5,22.7,0.0,638.0,0.0033794832746441,1
20.55,22.55,0.0,635.5,0.0033674588833211,1
20.6,22.85,0.0,634.5,0.003423101248391,1
20.55,22.745,0.0,646.0,0.0033967378397727,1
20.5,22.9,0.0,648.5,0.0034094216669317,1
20.5,22.895,0.0,651.0,0.0034086731721898,1
20.5,22.7,0.0,657.0,0.0033794832746441,1
20.5,22.5,0.0,655.0,0.0033495477485251,1
20.5,22.5,0.0,660.0,0.0033495477485251,1
20.55,22.85,0.0,662.0,0.0034125045673155,1
20.5,22.945,0.0,667.0,0.0034161582002323,1
20.5,22.7,0.0,664.666666666667,0.0033794832746441,1
20.5,22.7,0.0,665.0,0.0033794832746441,1
20.5,22.7666666666667,0.0,668.666666666667,0.0033894624202565,1
20.5,22.7,0.0,667.0,0.0033794832746441,1
20.5,22.7,0.0,668.0,0.0033794832746441,1
20.525,22.7925,0.0,675.666666666667,0.003398596265969,1
20.5,22.79,0.0,699.5,0.0033929551964605,1
20.5,23.195,0.0,715.5,0.0034535860280797,1
20.5,22.945,0.0,725.5,0.0034161582002323,1
20.5,22.9,0.0,734.5,0.0034094216669317,1
20.5,23.1966666666667,0.0,741.0,0.0034538355619639,1
20.5,23.15,0.0,735.0,0.003446848688468,1
20.5,22.89,0.0,735.0,0.0034079246792395,1
20.5,22.745,0.0,744.5,0.0033862191630001,1
20.5,22.6,0.0,741.5,0.0033645151533392,1
20.5,22.895,0.0,733.0,0.0034086731721898,1
20.5,22.445,0.0,734.5,0.0033413159812628,1
20.5,22.29,0.0,733.0,0.0033181185303638,1
20.55,22.29,0.0,741.0,0.003328424538982,1
20.55,22.29,0.0,745.0,0.003328424538982,1
20.6,22.645,0.0,733.0,0.0033922232248972,1
20.55,22.34,0.0,714.0,0.0033359307652145,1
20.6,22.29,0.0,705.5,0.0033387587366944,1
20.6,22.545,0.0,701.0,0.0033771618807985,1
20.6,22.29,0.0,697.0,0.0033387587366944,1
20.55,22.29,0.0,693.5,0.003328424538982,1
20.6,22.495,0.0,697.5,0.0033696314807881,1
20.5333333333333,22.6666666666667,0.0,701.333333333333,0.0033814786762985,1
20.6,22.7,0.0,703.0,0.0034005072733843,1
20.6,22.39,0.0,700.0,0.0033538182310543,1
20.55,22.7,0.0,696.5,0.0033899809141789,1
20.5,22.645,0.0,695.0,0.0033712507192576,1
20.55,22.895,0.0,702.5,0.003419261979627,1
20.55,22.445,0.0,706.0,0.0033516944268825,1
20.5,23.03,0.0,714.333333333333,0.0034288831590966,1
20.5,22.795,0.0,720.0,0.0033937036535801,1
20.55,22.5,0.0,715.5,0.0033599519001779,1
20.5,22.39,0.0,719.0,0.0033330844307149,1
20.5,22.39,0.0,720.0,0.0033330844307149,1
20.5,22.745,0.0,724.5,0.0033862191630001,1
20.5,22.8,0.0,723.0,0.0033944521124911,1
20.5,22.5,0.0,766.5,0.0033495477485251,1
20.5,22.445,0.0,815.0,0.0033413159812628,1
20.5,22.79,0.0,843.5,0.0033929551964605,1
20.5,23.1,0.0,844.0,0.0034393629257996,1
20.5,22.545,0.0,820.5,0.003356282992029,1
20.5,22.445,0.0,793.5,0.0033413159812628,1
20.5,22.29,0.0,762.0,0.0033181185303638,1
20.5,22.29,0.0,764.0,0.0033181185303638,1
20.5,22.29,0.0,787.5,0.0033181185303638,1
20.5,22.29,0.0,800.5,0.0033181185303638,1
20.5,22.3233333333333,0.0,796.333333333333,0.0033231070842193,1
20.5,22.29,0.0,805.0,0.0033181185303638,1
20.5,22.245,0.0,820.0,0.0033113841089119,1
